,Listings Price Cut Perc Change,New Monthly Listings,Days on Market Perc Change,Buyer Seller Index Cross Geo,Days on Zillow,House Price Index,New Monthly Listings Perc Change,Median Sale Price Perc Change,Inventory Perc Change,Median Sale Price,Unemployment Rate,Real Per Capita Personal Income,Homes Sold,Listings Price Cut,SPY,Homes Sold Perc Change,Buyer Seller Index Cross Time,Median Value Per Square Feet,Employees Total Nonfarm,Resident Population,Days on Market,Inventory,Building Units,Sale to List Ratio,change next year,change 2 years,change 3 years,Metro name
2015,-0.09699999999999999,2173.6666666666665,-0.26,8.595,85.08333333,122.65237909999999,-0.034,-0.027999999999999997,-0.095,159416.66666666663,4.2,50006.0,2642.0,14.727547513333334,-0.0012744595958880114,-0.11900000000000001,5.366666667,98.58333333,1040.6,2027.559,65.0,9135.5,7555.0,0.971556732,0.9776053140000001,0.9845527159999999,0.986041143,Columbus
2015,0.018000000000000002,2360.0,-0.159,4.441666667,111.54166670000001,147.72571409999998,0.188,0.013999999999999999,0.051,129550.0,5.3,53293.0,2723.25,14.760188720833332,-0.0012744595958880114,0.125,4.65,86.58333333,1161.6,2347.907,94.33333333333331,13282.916666666664,5264.0,0.940135513,0.942861313,0.944226186,0.95140735,Pittsburgh
2015,0.016,2390.083333333333,-0.298,8.915,80.16666667,172.8954119,-0.065,,-0.147,,3.8,44787.0,2846.166666666666,14.505089695000004,-0.0012744595958880114,0.016,5.848333332999999,87.75,987.4,2380.63,63.66666666666666,9507.75,7824.0,0.987306018,0.986096759,0.9825142020000001,0.9842375959999999,San Antonio
2015,-0.04,12032.5,-0.049,3.393333333,112.75,120.33140209999999,-0.057999999999999996,-0.085,-0.004,199458.3333333333,5.9,51972.0,14027.333333333336,16.887914519166667,-0.0012744595958880114,0.18,3.3325,125.08333329999999,4596.4,9557.88,75.75,55627.16666666666,15813.0,0.942350305,0.949507668,0.9565039890000001,0.957952268,Chicago
2015,0.019,2599.583333333333,-0.17600000000000002,5.4858333329999995,105.875,98.74913928,0.08,-0.040999999999999995,0.04,116108.33333333331,5.0,52225.0,2424.9166666666665,15.612976335,-0.0012744595958880114,0.22399999999999998,4.494166667,79.83333333,1045.4,2064.284,87.58333333333331,13586.916666666664,2938.0,0.932235445,0.9419604220000001,0.952475132,0.957485435,Cleveland
2015,-0.204,2802.416666666666,-0.21100000000000002,9.7525,66.41666667,181.1193545,-0.052000000000000005,0.069,-0.16699999999999998,286800.0,5.2,48633.0,3512.75,11.603857635583331,-0.0012744595958880114,0.16899999999999998,7.2125,173.0,1112.7,2382.37,55.75,9417.75,13967.0,0.991561026,0.9964767459999999,0.9921970290000001,0.988114598,Portland
2015,-0.03,2284.333333333333,-0.154,6.404166667,102.04166670000001,112.3150905,-0.055999999999999994,0.055999999999999994,-0.128,137091.66666666663,4.5,52446.0,2703.1666666666665,14.776604813333336,-0.0012744595958880114,-0.033,4.868333333,88.25,1061.0,2157.64,76.91666666666667,10774.333333333334,4661.0,0.94732966,0.956805899,0.962216973,0.9674427729999999,Cincinnati
2015,0.026000000000000002,7498.75,-0.135,2.2233333330000002,118.58333329999999,158.61794419999998,0.027999999999999997,-0.01,0.002,192733.3333333333,5.4,53414.0,6596.666666666668,18.44794024,-0.0012744595958880114,0.114,4.010833333,122.33333329999999,2818.9,6057.621,82.25,37546.083333333336,12317.0,0.9405911379999999,0.95064434,0.9591913940000001,0.964441448,Philadelphia
2015,-0.263,2107.4166666666665,-0.10800000000000001,9.646666667,71.08333333,164.1448165,-0.044000000000000004,0.067,-0.063,304900.0,5.9,49030.0,3053.166666666666,12.751101161666668,-0.0012744595958880114,0.09,4.2375,185.16666669999998,917.8,2264.065,52.5,7843.416666666668,6184.0,0.981759637,0.9894120759999999,0.992852472,0.988678374,Sacramento
2015,0.049,1895.5,-0.109,4.156666667,113.04166670000001,150.1694267,,,-0.012,,9.7,48184.0,,14.561677696666665,-0.0012744595958880114,,4.665,159.41666669999998,575.9,1613.0510000000002,83.33333333333333,9177.166666666666,1818.0,0.94530142,0.957776805,0.966888058,0.9707143020000001,Providence
2015,-0.023,,-0.345,9.9525,57.25,157.4330253,,0.105,-0.006,291741.66666666674,3.7,52744.0,5059.583333333333,11.33754014625,-0.0012744595958880114,0.039,8.396666667,196.41666669999998,1397.7,2813.514,46.5,9333.75,18326.0,0.99566379,0.9937335079999999,0.9938718209999999,0.991487412,Denver
2015,-0.003,1302.9166666666667,-0.125,7.6558333329999995,100.54166670000001,113.55357409999999,-0.052000000000000005,-0.017,-0.057999999999999996,126341.66666666669,6.3,45221.0,1555.083333333333,13.413685364166668,-0.0012744595958880114,-0.044000000000000004,5.32,64.58333333,628.2,1015.8989999999999,68.41666666666667,5971.083333333332,3951.0,0.949051768,0.961531135,0.970584459,0.9783035179999999,Memphis
2015,0.023,,-0.133,8.643333333,84.0,149.1985326,,0.032,0.035,364600.0,8.0,61013.0,4273.5,12.987382388333335,-0.0012744595958880114,0.14300000000000002,5.568333332999999,226.5,2652.9,4779.753,61.41666666666666,17722.666666666668,15036.0,0.973834493,0.98048501,0.988173518,0.988740568,Boston
2015,-0.08,2547.833333333333,-0.128,5.7925,100.16666670000001,148.7936675,0.028999999999999998,0.055999999999999994,-0.006999999999999999,118591.66666666669,5.4,45775.0,3318.75,17.52982336083333,-0.0012744595958880114,0.049,5.015833333,89.66666667,646.1,1444.715,71.08333333333333,11678.25,9671.0,0.95710779,0.9656948320000001,0.9738657279999999,0.979299018,Jacksonville
2015,0.02,813.5,-0.044000000000000004,3.8216666669999997,111.33333329999999,129.2523994,0.040999999999999995,0.001,0.032,122183.33333333331,5.1,45736.0,1066.0,15.665105830833333,-0.0012744595958880114,0.114,5.271666667,85.33333333,528.3,1076.8,65.58333333333333,3520.166666666666,2652.0,0.950678501,0.956707395,0.969219669,0.975759719,Rochester
2015,-0.132,11815.0,-0.128,5.885,106.58333329999999,190.78229050000002,-0.08900000000000001,0.06,-0.109,203975.0,5.4,46141.0,11157.25,11.900414050833335,-0.0012744595958880114,-0.021,4.579166667,138.25,2510.7,5998.284000000001,62.75,51346.33333333334,23450.0,0.939819203,0.9426534809999999,0.9409938309999999,0.942233677,Miami
2015,-0.027999999999999997,,,6.144166667,99.45833333,117.41465990000002,,0.02,,149675.0,4.5,52257.0,3159.833333333333,15.947255719166668,-0.0012744595958880114,0.107,4.665833333,76.58333333,1019.0,1985.844,,,8735.0,0.978758169,0.978046595,0.9858657590000001,0.988659615,Indianapolis
2015,-0.131,,-0.08,9.99,48.0,177.4462991,,0.09699999999999999,0.008,613700.0,4.3,64169.0,5278.583333333333,7.2654750535,-0.0012744595958880114,0.047,1.215,474.83333330000005,2253.1,4649.539000000001,29.41666666666667,7387.75,13386.0,1.020434681,1.0134455059999998,1.0205244740000001,1.021548951,San Francisco
2015,-0.098,1270.8333333333333,-0.185,4.7308333330000005,106.79166670000001,126.3380104,-0.09300000000000001,-0.008,-0.20199999999999999,186008.3333333333,4.9,52244.0,1545.083333333333,16.43661346,-0.0012744595958880114,0.017,5.178333333,111.91666670000001,856.3,1576.781,72.33333333333333,6362.5,3001.0,0.948403843,0.9585251920000001,0.968844183,0.977336295,Milwaukee
2015,0.087,1084.0,-0.11800000000000001,3.6116666669999997,113.0,149.9273976,,0.015,0.086,122891.66666666669,5.5,46537.0,1100.8333333333333,15.741294196666665,-0.0012744595958880114,0.179,5.638333332999999,91.16666667,554.3,1132.9089999999999,70.91666666666667,4596.333333333333,1677.0,0.9528803309999999,0.961811187,0.97256487,0.9767507409999999,Buffalo
2015,-0.11599999999999999,3976.083333333334,-0.122,5.935,98.0,150.4021811,0.013000000000000001,0.12300000000000001,-0.052000000000000005,166483.33333333337,5.2,39128.0,4068.5,16.227632449166666,-0.0012744595958880114,0.027999999999999997,2.048333333,99.0,1157.8,2387.554,67.41666666666667,17203.75,20474.0,0.951148543,0.960140964,0.9634947859999999,0.966762731,Orlando
2015,0.131,7974.833333333332,0.079,9.415,70.25,176.6059564,-0.025,,0.037000000000000005,,4.6,52393.0,7890.5,15.841518730833334,-0.0012744595958880114,-0.065,8.800833333,84.5,2992.8,6676.565,64.16666666666667,32412.08333333333,56901.0,1.0142055209999998,1.000796117,0.995694637,0.9967475090000001,Houston
2015,-0.05,1575.5,-0.125,7.685,91.45833333,129.311126,-0.127,0.17300000000000001,-0.10099999999999999,147533.33333333337,4.6,48499.0,1497.25,14.277841449166665,-0.0012744595958880114,-0.318,5.295833333,95.33333333,641.4,1052.604,69.41666666666667,6913.083333333332,3979.0,0.9587652259999999,0.969725919,0.9750866359999999,0.977526675,Louisville
2015,-0.13699999999999998,,,8.729166667000001,83.79166667,124.464072,,0.013999999999999999,,173133.33333333337,4.8,51721.0,2744.5,13.9774875475,-0.0012744595958880114,0.048,5.311666667,99.5,1045.5,2085.979,,,8954.0,0.991641826,0.9913285709999999,0.996280055,0.9976253509999999,Kansas City
2015,-0.22,,-0.244,9.884166667,62.58333333,173.5024734,,0.07200000000000001,-0.192,335058.33333333326,4.8,56174.0,5185.916666666667,10.298208189833334,-0.0012744595958880114,0.040999999999999995,5.709166667000001,206.16666669999998,1889.1,3738.316,49.5,13296.75,25008.0,0.993899378,0.9994275359999999,1.005468239,0.999009099,Seattle
2015,-0.03,4449.416666666667,-0.18,7.873333333,83.16666667,130.94422269999998,0.01,0.055,-0.008,217450.0,3.4,54422.0,5470.25,16.024067919166665,-0.0012744595958880114,0.081,5.28,160.0,1928.3,3519.5009999999997,60.91666666666666,17252.583333333332,11673.0,0.9695379670000001,0.979164763,0.985898653,0.990112222,Minneapolis
2015,0.156,1678.916666666667,-0.098,2.275833333,125.83333329999999,131.5448645,-0.019,-0.006,-0.11,198591.66666666663,5.7,56480.0,1050.0833333333333,16.896443177499997,-0.0012744595958880114,0.085,4.478333333,135.08333330000002,574.5,1211.598,94.58333333333331,9369.166666666666,1582.0,0.932670833,0.939671739,0.9495142209999999,0.955880465,Hartford
2015,-0.051,2788.75,-0.22,8.2025,95.375,132.81586670000002,-0.14300000000000002,0.063,-0.25,180466.66666666663,5.5,48560.0,3453.583333333333,12.347874503333335,-0.0012744595958880114,-0.172,5.2325,89.0,1108.8,2422.408,69.5,12993.083333333336,19543.0,0.959175544,0.970523082,0.9798302790000001,0.978378291,Charlotte
2015,-0.016,,-0.106,7.046666667,97.91666667,153.03123259999998,,0.013000000000000001,,194966.66666666663,4.6,52944.0,1404.666666666667,15.211598375833333,-0.0012744595958880114,0.113,4.4,110.33333329999999,650.2,1269.483,71.66666666666667,,4875.0,0.9663029059999999,0.974478581,0.9801118740000001,0.984662447,Richmond
2015,-0.111,5660.583333333332,-0.20199999999999999,6.625833332999999,93.16666667,160.0218726,0.012,0.11199999999999999,-0.09699999999999999,144541.66666666663,5.2,42882.0,5751.833333333332,16.305747166666666,-0.0012744595958880114,0.073,3.940833333,94.5,1250.9,2969.2509999999997,68.0,25094.33333333333,15653.0,0.946434462,0.9582247890000001,0.959931023,0.9614294329999999,Tampa
2015,-0.051,,-0.134,8.283333333,85.29166667,153.159022,,0.053,0.040999999999999995,144191.66666666663,3.9,48039.0,1350.0,15.4582949475,-0.0012744595958880114,-0.44,6.8,78.66666667,630.4,1358.0120000000002,61.66666666666666,7044.166666666668,6004.0,0.972272899,0.96819306,0.965786248,0.967168562,Oklahoma City
2015,-0.023,3424.25,-0.071,9.205,79.58333333,134.0331086,-0.019,0.065,0.006999999999999999,190200.0,6.8,42632.0,3519.25,13.597436196666665,-0.0012744595958880114,0.094,5.81,112.08333329999999,919.0,2098.105,65.0,14148.166666666664,10605.0,0.9674708009999999,0.97155662,0.9823501809999999,0.985419112,Las Vegas
2015,-0.231,,-0.25,9.506666667000001,70.25,188.3001643,,0.062,-0.24100000000000002,453391.66666666674,5.2,46027.0,3392.333333333333,14.142236334166668,-0.0012744595958880114,0.03,4.735,298.5,1385.0,3284.0609999999997,48.91666666666666,9133.0,9883.0,0.972907098,0.979934497,0.983869146,0.978577403,San Diego
2015,-0.006999999999999999,5521.333333333332,-0.09,8.385833332999999,86.25,187.5961869,-0.037000000000000005,0.055,-0.037000000000000005,278791.66666666674,6.6,33285.0,5420.083333333333,13.329727395,-0.0012744595958880114,0.062,3.31,169.5,1354.4,4465.232,64.0,23206.16666666667,9926.0,0.972846298,0.9775726929999999,0.982685612,0.9815542190000001,Riverside
2015,-0.077,1314.25,0.01,6.500833332999999,109.45833329999999,128.4300659,-0.038,0.025,-0.051,138466.66666666663,5.5,50264.0,1521.666666666667,11.987275558333335,-0.0012744595958880114,-0.016,5.404166667,71.41666667,521.9,1144.734,83.83333333333333,6993.416666666668,3733.0,0.9497839370000001,0.956687307,0.96172478,0.96876686,Birmingham
2015,-0.054000000000000006,6215.75,-0.057999999999999996,5.85,97.83333333,93.44582819,-0.022000000000000002,,0.012,,5.9,48482.0,7294.916666666668,17.332945057499998,-0.0012744595958880114,-0.122,3.824166667,89.25,1936.0,4309.845,64.41666666666667,24499.08333333333,7304.0,0.945505313,0.954035044,0.963218488,0.9660976929999999,Detroit
2015,0.067,,-0.087,9.510833332999999,73.16666667,219.9005333,,0.069,-0.065,494950.0,6.6,47402.0,10154.083333333334,11.638635828333333,-0.0012744595958880114,0.035,5.139166667,345.9166667,5830.3,13250.999,49.33333333333334,28927.66666666667,34034.0,0.982391279,0.986276761,0.992076478,0.989715399,Los Angeles
2015,0.128,2172.333333333333,0.059000000000000004,9.825833333,63.29166667,183.2083927,-0.006,0.057999999999999996,0.076,269058.33333333326,3.4,50421.0,2544.5,13.984830545833333,-0.0012744595958880114,0.035,9.338333333,124.75,963.3,2002.5910000000001,54.0,7803.333333333332,22370.0,1.031782637,1.018247548,1.008898751,1.010173663,Austin
2015,-0.028999999999999998,,,10.0,45.04166667,171.2660975,,0.11,-0.008,774258.3333333335,4.2,64678.0,1495.333333333333,7.606710757833334,-0.0012744595958880114,0.021,7.905,559.25,1046.0,1975.724,,2884.083333333333,5788.0,1.030178019,1.0151713390000001,1.040415949,1.050639243,San Jose
2015,-0.038,1993.666666666667,-0.27399999999999997,9.4475,81.91666667,159.6116429,-0.289,0.067,-0.413,184266.66666666663,4.5,53741.0,3015.25,10.803846846333334,-0.0012744595958880114,0.016,5.678333332999999,105.75,914.6,1829.3470000000002,54.83333333333334,7997.166666666668,18291.0,0.9764102290000001,0.988215504,0.987619565,0.9800158040000001,Nashville
2015,0.147,,-0.039,0.504166667,151.25,159.6430274,,0.005,0.013000000000000001,353966.66666666674,5.3,52836.0,12971.25,11.339539524166666,-0.0012744595958880114,0.226,4.9775,223.16666669999998,9383.8,19999.935,82.83333333333333,108327.33333333331,86424.0,0.9469821140000001,0.952408488,0.9613257829999999,0.9641221999999999,New York
2015,-0.083,9312.5,0.084,8.939166667,83.16666667,121.5792787,-0.005,0.08800000000000001,0.09699999999999999,168908.33333333337,5.7,47212.0,11885.0,12.770176121666665,-0.0012744595958880114,-0.11800000000000001,5.289166667,80.5,2582.2,5688.284000000001,69.25,40237.66666666666,30342.0,0.9599672920000001,0.96869321,0.974320788,0.97896725,Atlanta
2016,-0.045,11330.5,-0.037000000000000005,3.900833333,108.33333329999999,125.8568465,-0.032,0.092,-0.069,190541.66666666663,5.7,52307.0,15734.833333333336,16.084829196666668,0.1445469181807124,0.05,5.4291666670000005,130.1666667,4660.5,9540.144,79.08333333333333,51132.33333333334,19941.0,0.949507668,0.9565039890000001,0.957952268,0.958481673,Chicago
2016,0.043,,0.0,9.969166667,57.5,195.6247625,,0.078,-0.078,361741.66666666674,4.4,57691.0,5591.416666666668,8.488642254416666,0.1445469181807124,0.085,7.600833333,233.91666669999998,1950.6,3814.369,41.91666666666666,11900.583333333336,25489.0,0.9994275359999999,1.005468239,0.999009099,0.993161053,Seattle
2016,-0.21899999999999997,925.5833333333335,-0.16699999999999998,4.9975,101.625,133.1180081,0.22,0.035,0.13699999999999998,123633.33333333331,4.7,46218.0,1241.8333333333333,13.922392025833336,0.1445469181807124,-0.008,6.4025,88.58333333,533.4,1073.713,63.0,3705.166666666666,2067.0,0.956707395,0.969219669,0.975759719,0.9823520020000001,Rochester
2016,-0.133,5444.583333333333,-0.051,8.065833332999999,85.58333333,199.4456676,-0.055999999999999994,0.027999999999999997,-0.068,296775.0,6.0,34085.0,5726.0,12.916019735833332,0.1445469181807124,0.147,3.824166667,181.16666669999998,1403.2,4516.744000000001,67.16666666666667,22258.0,10921.0,0.9775726929999999,0.982685612,0.9815542190000001,0.978263335,Riverside
2016,0.121,1575.083333333333,-0.062,9.636666667,69.66666667,146.15506230000003,0.006999999999999999,0.027000000000000003,-0.114,221108.3333333333,4.4,51349.0,1808.416666666667,11.841079115,0.1445469181807124,0.23399999999999999,6.783333333,115.66666670000001,600.1,1303.845,57.58333333333334,5876.75,13514.0,0.9848835220000001,0.989074062,0.991704158,0.98985543,Raleigh
2016,0.141,,-0.129,9.871666667000001,70.83333333,177.06998090000002,,0.055999999999999994,-0.031,300991.66666666674,3.2,46218.0,1861.25,12.221916931249998,0.1445469181807124,0.129,6.7983333329999995,199.16666669999998,699.3,1185.219,43.91666666666666,2831.583333333333,8731.0,1.061897905,1.084683825,1.107883988,1.176357532,Salt Lake City
2016,-0.21100000000000002,1023.9166666666665,-0.218,3.6116666669999997,108.04166670000001,157.4851435,0.005,0.039,-0.171,127791.66666666669,5.1,47216.0,1213.8333333333333,13.271009375166663,0.1445469181807124,0.051,5.7641666670000005,95.5,558.7,1130.013,68.33333333333333,4115.083333333333,1964.0,0.961811187,0.97256487,0.9767507409999999,0.97863227,Buffalo
2016,0.138,1419.25,0.0,6.828333333,97.75,134.4921174,0.012,0.063,0.09699999999999999,144933.33333333337,5.5,50607.0,1712.833333333333,12.323121161666668,0.1445469181807124,0.142,6.395,74.41666667,526.5,1147.616,77.66666666666667,7011.666666666668,3312.0,0.956687307,0.96172478,0.96876686,0.9729432170000001,Birmingham
2016,-0.027000000000000003,1753.5,-0.023,7.061666667000001,91.375,161.02008,,0.04,,202475.0,4.2,53310.0,1588.166666666667,14.517115783416667,0.1445469181807124,0.10300000000000001,5.310833333,116.08333329999999,662.3,1281.3139999999999,66.83333333333333,,4919.0,0.974478581,0.9801118740000001,0.984662447,0.988323563,Richmond
2016,0.021,2742.4166666666665,-0.14,9.225,85.66666667,143.0987049,0.076,0.011000000000000001,-0.079,187816.66666666663,4.8,49304.0,3844.916666666666,11.29675039675,0.1445469181807124,0.44799999999999995,6.41,95.08333333,1147.9,2474.478,62.58333333333334,11108.083333333336,20574.0,0.970523082,0.9798302790000001,0.978378291,0.9775622429999999,Charlotte
2016,0.006,,-0.111,8.4625,82.41666667,158.0619655,,0.04,-0.14300000000000002,375850.0,8.0,61998.0,4533.5,12.381457412916665,0.1445469181807124,-0.063,5.88,239.16666669999998,2704.7,4811.098,60.58333333333334,15259.583333333336,13247.0,0.98048501,0.988173518,0.988740568,0.985964863,Boston
2016,0.047,2712.083333333333,-0.045,4.520833333,104.41666670000001,176.039652,-0.07,0.04,-0.079,205816.66666666663,4.7,46307.0,2188.25,15.919614104166666,0.1445469181807124,0.079,4.648333333,124.41666670000001,772.4,1722.4189999999999,89.75,14654.833333333336,6213.0,0.963901868,0.9685951979999999,0.972616507,0.976250113,Virginia Beach
2016,-0.198,3767.666666666666,0.079,7.4325,88.58333333,165.73050759999998,-0.09699999999999999,0.068,-0.08800000000000001,186316.66666666663,4.5,39324.0,4043.666666666666,14.501442149999995,0.1445469181807124,0.004,6.970833333,108.58333329999999,1208.6,2452.986,69.75,15745.666666666664,23254.0,0.960140964,0.9634947859999999,0.966762731,0.96452964,Orlando
2016,0.005,2244.75,-0.14300000000000002,7.266666667000001,90.75,118.192603,-0.011000000000000001,0.047,-0.134,147050.0,4.4,53410.0,2799.333333333333,14.056143870833333,0.1445469181807124,0.276,6.4025,93.08333333,1080.0,2168.2329999999997,71.08333333333333,9283.083333333334,5867.0,0.956805899,0.962216973,0.9674427729999999,0.969448691,Cincinnati
2016,0.07200000000000001,2155.583333333333,-0.015,9.8,70.41666667,174.87151219999998,0.113,0.121,0.07200000000000001,201900.0,3.7,54906.0,3134.333333333333,9.853461066083334,0.1445469181807124,0.07200000000000001,8.115833333,118.0,949.9,1866.8729999999998,51.41666666666666,7829.75,20182.0,0.988215504,0.987619565,0.9800158040000001,0.977130099,Nashville
2016,-0.047,1496.416666666667,-0.075,1.6933333330000002,125.79166670000001,131.4155389,-0.057999999999999996,0.03,-0.149,205491.66666666663,5.2,56789.0,1109.4166666666667,16.93056141916667,0.1445469181807124,-0.049,3.5975,137.08333330000002,575.9,1208.4160000000002,91.16666666666669,7902.083333333332,2065.0,0.939671739,0.9495142209999999,0.955880465,0.96068118,Hartford
2016,-0.043,4574.25,-0.055999999999999994,7.9625,81.75,138.5272165,-0.06,0.03,-0.165,224458.3333333333,3.5,55188.0,6017.083333333332,14.493104901666667,0.1445469181807124,0.034,6.4025,169.91666669999998,1960.0,3554.69,58.75,16453.333333333332,14160.0,0.979164763,0.985898653,0.990112222,0.991716138,Minneapolis
2016,-0.192,7765.0,0.023,8.195833333,80.08333333,183.41941780000002,-0.005,,0.013000000000000001,,5.3,48804.0,8136.166666666668,16.43090151666667,0.1445469181807124,0.138,5.094166667,91.08333333,2992.1,6812.26,73.25,33205.916666666664,44732.0,1.000796117,0.995694637,0.9967475090000001,1.0093545609999999,Houston
2016,-0.034,6890.0,-0.14,6.588333333,91.125,202.77847340000002,0.043,0.023,-0.10400000000000001,350525.0,3.9,55228.0,7945.333333333332,15.413618159166663,0.1445469181807124,0.174,3.231666667,217.66666669999998,3216.9,6139.035,61.33333333333334,25459.66666666667,25687.0,0.976948425,0.982596328,0.986361335,0.991529868,Washington
2016,0.024,1285.0833333333333,-0.146,5.855833333,100.45833329999999,132.74461509999998,-0.024,0.061,-0.052000000000000005,184950.0,4.3,52862.0,1819.0,14.493417999166667,0.1445469181807124,0.138,6.4025,117.66666670000001,863.8,1576.3310000000001,63.83333333333334,5850.333333333332,3992.0,0.9585251920000001,0.968844183,0.977336295,0.983709088,Milwaukee
2016,0.032,,,6.888333332999999,92.16666667,123.4548483,,0.036000000000000004,,152958.33333333337,4.1,53536.0,3452.916666666666,14.458702043333332,0.1445469181807124,-0.035,6.106666667000001,81.41666667,1043.1,2005.404,,,7773.0,0.978046595,0.9858657590000001,0.988659615,0.990166565,Indianapolis
2016,0.106,,0.174,9.994166667,51.58333333,193.6402491,,0.022000000000000002,-0.005,643958.3333333335,3.8,66288.0,5256.333333333333,8.660609952083332,0.1445469181807124,-0.018000000000000002,1.215,514.5833333,2333.6,4689.1320000000005,31.25,7251.833333333332,14787.0,1.0134455059999998,1.0205244740000001,1.021548951,1.000419149,San Francisco
2016,-0.040999999999999995,11499.5,0.147,5.2325,109.25,208.5758979,-0.045,0.105,0.115,221300.0,4.8,45989.0,10343.083333333334,12.507816288333334,0.1445469181807124,-0.055999999999999994,4.259166667,153.08333330000002,2585.0,6086.935,77.0,54663.33333333334,18742.0,0.9426534809999999,0.9409938309999999,0.942233677,0.939607086,Miami
2016,-0.022000000000000002,9218.666666666666,-0.022000000000000002,8.721666667000001,83.58333333,131.69964280000002,0.01,0.021,-0.008,175358.33333333337,5.1,47998.0,13766.916666666664,12.383540629166667,0.1445469181807124,0.006,5.210833333,87.58333333,2664.8,5790.28,72.33333333333333,38784.0,36357.0,0.96869321,0.974320788,0.97896725,0.976990613,Atlanta
2016,-0.042,1246.3333333333333,-0.109,7.710833332999999,94.125,118.7795571,-0.048,0.122,-0.13,132058.33333333337,5.2,46139.0,1643.333333333333,12.856075255833336,0.1445469181807124,0.24100000000000002,5.7325,68.16666667,638.3,1025.882,72.0,5767.25,4354.0,0.961531135,0.970584459,0.9783035179999999,0.982694897,Memphis
2016,0.387,,,9.995833333,50.08333333,185.7399227,,0.027999999999999997,-0.06,823458.3333333335,3.9,68113.0,1487.083333333333,9.562534065416667,0.1445469181807124,-0.027999999999999997,4.096666667,604.1666667000001,1079.9,1988.816,,2875.666666666666,6167.0,1.0151713390000001,1.040415949,1.050639243,0.9920429129999999,San Jose
2016,-0.226,2487.1666666666665,0.086,6.315,94.95833333,162.4103379,-0.08199999999999999,0.153,-0.08900000000000001,135766.66666666663,4.6,45933.0,3256.5,15.773498413333336,0.1445469181807124,-0.067,6.541666667,97.66666667,668.3,1476.12,72.5,10830.75,11768.0,0.9656948320000001,0.9738657279999999,0.979299018,0.973314735,Jacksonville
2016,0.182,1473.916666666667,-0.147,8.445833333,82.54166667,136.3625437,-0.001,-0.002,-0.136,156883.33333333337,4.3,49263.0,1813.25,13.351720990000002,0.1445469181807124,0.7120000000000001,6.324166667,100.91666670000001,656.6,1051.911,67.66666666666667,5890.166666666668,5149.0,0.969725919,0.9750866359999999,0.977526675,0.9762446909999999,Louisville
2016,-0.033,,,9.2625,76.54166667,133.6580561,,0.07200000000000001,,169741.66666666663,4.3,52005.0,3077.166666666666,12.722213436666665,0.1445469181807124,0.14,6.370833332999999,105.75,1067.6,2106.882,,,10389.0,0.9913285709999999,0.996280055,0.9976253509999999,0.9959798329999999,Kansas City
2016,-0.046,,-0.028999999999999998,9.48,72.16666667,235.50164130000002,,0.012,-0.011000000000000001,524333.3333333335,5.3,48330.0,10492.0,11.337915900666669,0.1445469181807124,0.115,5.2725,368.6666667,5979.0,13291.247,50.16666666666666,27570.0,32114.0,0.986276761,0.992076478,0.989715399,0.9813166640000001,Los Angeles
2016,0.038,5666.416666666668,-0.013999999999999999,7.899166667,83.91666667,177.6547918,-0.075,0.099,-0.08,164575.0,4.6,42810.0,5900.25,14.961559734166668,0.1445469181807124,0.019,8.185,106.41666670000001,1294.9,3034.215,63.83333333333334,22895.66666666667,17752.0,0.9582247890000001,0.959931023,0.9614294329999999,0.95976992,Tampa
2016,-0.036000000000000004,1767.5,-0.096,4.8941666669999995,103.625,158.6429535,-0.042,,-0.13699999999999998,,9.7,48498.0,,13.483360008333333,0.1445469181807124,,6.191666667000001,169.08333330000002,583.2,1614.911,76.91666666666667,8198.583333333334,2564.0,0.957776805,0.966888058,0.9707143020000001,0.967671498,Providence
2016,-0.069,5676.916666666668,-0.07,6.0925,92.58333333,99.68027613,-0.10800000000000001,,-0.16,,5.3,49661.0,7115.5,16.121067809166664,0.1445469181807124,-0.20600000000000002,5.7875,96.75,1974.6,4316.198,65.0,21577.08333333333,7659.0,0.954035044,0.963218488,0.9660976929999999,0.963296575,Detroit
2016,0.027000000000000003,2251.583333333333,0.013000000000000001,9.698333332999999,66.16666667,197.6686107,0.087,0.081,0.12,293241.66666666674,3.3,50374.0,2749.833333333333,13.906103410833332,0.1445469181807124,0.012,7.3675,136.08333330000002,1000.9,2062.2110000000002,54.75,8257.416666666666,21861.0,1.018247548,1.008898751,1.010173663,1.022387357,Austin
2016,-0.033,2064.083333333333,-0.043,9.7875,66.5,178.0286585,0.016,0.076,-0.036000000000000004,330158.33333333326,5.3,49810.0,3196.916666666666,10.584752298666665,0.1445469181807124,0.043,6.8225,200.83333330000002,949.0,2292.41,50.25,7220.583333333332,7204.0,0.9894120759999999,0.992852472,0.988678374,0.9882213959999999,Sacramento
2016,0.033,2492.833333333333,-0.017,4.4116666669999995,108.16666670000001,153.3060666,-0.14400000000000002,0.017,-0.045,131683.33333333337,5.6,53277.0,2940.416666666666,14.750080614166668,0.1445469181807124,0.07400000000000001,6.323333333,91.33333333,1162.4,2340.576,95.58333333333331,13741.583333333336,4403.0,0.942861313,0.944226186,0.95140735,0.9567869720000001,Pittsburgh
